Age,Department,JobRole,Attrition,Attrition_Binary,MonthlyIncome,SalaryBand,YearsAtCompany,TenureBand,OverTime,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,RelationshipSatisfaction,BusinessTravel,MaritalStatus,Gender,JobLevel,NumCompaniesWorked,TotalWorkingYears,YearsInCurrentRole,StockOptionLevel
31,Research & Development,Research Scientist,No,0,3929,Mid (3-6K),4,3-5 yrs,Yes,4,3,3,3,Travel_Rarely,Married,Female,1,8,7,2,1
34,Research & Development,Research Scientist,No,0,2311,Low (<3K),3,3-5 yrs,No,2,4,3,4,Travel_Rarely,Single,Female,1,2,9,2,0
41,Sales,Sales Representative,Yes,1,3140,Mid (3-6K),4,3-5 yrs,Yes,2,2,2,4,Travel_Rarely,Single,Female,1,1,4,3,0
50,Research & Development,Laboratory Technician,No,0,3690,Mid (3-6K),3,3-5 yrs,No,3,3,2,4,Travel_Rarely,Married,Male,1,2,5,2,1
53,Research & Development,Manufacturing Director,No,0,4450,Mid (3-6K),4,3-5 yrs,No,1,4,3,3,Travel_Rarely,Divorced,Female,2,1,5,2,2
33,Research & Development,Research Scientist,No,0,2756,Low (<3K),8,6-10 yrs,No,2,4,3,4,Travel_Rarely,Married,Female,1,1,8,7,1
40,Research & Development,Manager,No,0,19033,Very High (10K+),20,10+ yrs,No,3,4,3,2,Travel_Rarely,Married,Female,5,1,21,8,1
55,Research & Development,Research Director,No,0,18722,Very High (10K+),24,10+ yrs,No,2,3,3,4,Travel_Rarely,Single,Male,5,8,36,15,0
34,Research & Development,Manufacturing Director,No,0,9547,High (6-10K),10,6-10 yrs,No,3,4,2,3,Travel_Frequently,Married,Male,2,1,10,9,0
51,Research & Development,Healthcare Representative,No,0,13734,Very High (10K+),7,6-10 yrs,No,2,4,3,3,Travel_Rarely,Single,Female,4,3,21,7,0
52,Research & Development,Manager,No,0,19999,Very High (10K+),33,10+ yrs,No,3,3,3,1,Travel_Rarely,Married,Male,5,0,34,18,1
27,Research & Development,Research Scientist,No,0,2279,Low (<3K),7,6-10 yrs,No,2,4,2,4,Travel_Rarely,Single,Female,1,1,7,7,0
35,Research & Development,Manufacturing Director,Yes,1,5916,Mid (3-6K),1,0-2 yrs,Yes,3,2,3,1,Travel_Rarely,Married,Male,2,3,8,0,0
43,Research & Development,Research Scientist,No,0,2089,Low (<3K),5,3-5 yrs,No,4,4,4,4,Non-Travel,Divorced,Male,1,4,7,4,3
45,Research & Development,Manager,No,0,16792,Very High (10K+),20,10+ yrs,No,4,1,3,4,Non-Travel,Married,Male,4,9,22,8,1
37,Research & Development,Research Scientist,No,0,3564,Mid (3-6K),8,6-10 yrs,Yes,1,2,2,1,Travel_Rarely,Married,Male,1,1,8,7,1
35,Research & Development,Laboratory Technician,No,0,4425,Mid (3-6K),6,6-10 yrs,No,2,2,3,4,Travel_Frequently,Single,Female,2,5,10,2,0
42,Research & Development,Manufacturing Director,No,0,5265,Mid (3-6K),5,3-5 yrs,No,3,3,3,2,Non-Travel,Divorced,Female,2,2,11,3,1
38,Research & Development,Manufacturing Director,No,0,6553,High (6-10K),1,0-2 yrs,No,3,4,3,2,Travel_Rarely,Married,Male,2,9,14,0,0
38,Research & Development,Manufacturing Director,No,0,6261,High (6-10K),7,6-10 yrs,No,4,4,1,1,Travel_Rarely,Married,Male,2,3,9,7,1
27,Research & Development,Manufacturing Director,No,0,4298,Mid (3-6K),2,0-2 yrs,No,1,3,3,3,Travel_Frequently,Married,Male,2,5,6,2,1
49,Research & Development,Manufacturing Director,No,0,6804,High (6-10K),7,6-10 yrs,Yes,4,4,3,1,Non-Travel,Divorced,Male,2,1,7,7,2
34,Research & Development,Research Scientist,No,0,3815,Mid (3-6K),5,3-5 yrs,Yes,3,4,4,4,Travel_Frequently,Divorced,Male,1,1,5,3,1
40,Research & Development,Laboratory Technician,No,0,2741,Low (<3K),7,6-10 yrs,Yes,4,3,4,3,Travel_Rarely,Married,Male,2,8,15,2,1
38,Research & Development,Healthcare Representative,Yes,1,6673,High (6-10K),1,0-2 yrs,Yes,1,2,3,2,Travel_Rarely,Married,Male,2,7,17,0,0
29,Sales,Sales Executive,Yes,1,7639,High (6-10K),10,6-10 yrs,No,4,2,2,4,Travel_Rarely,Married,Female,3,1,10,4,3
22,Research & Development,Research Scientist,No,0,2328,Low (<3K),4,3-5 yrs,Yes,2,4,2,1,Travel_Rarely,Divorced,Male,1,1,4,2,1
36,Research & Development,Laboratory Technician,No,0,2153,Low (<3K),8,6-10 yrs,No,4,2,3,1,Travel_Frequently,Single,Female,1,1,8,1,0
40,Research & Development,Healthcare Representative,No,0,4876,Mid (3-6K),3,3-5 yrs,No,4,4,1,4,Non-Travel,Married,Male,2,9,5,2,1
46,Research & Development,Healthcare Representative,No,0,9396,High (6-10K),4,3-5 yrs,No,1,4,3,3,Travel_Rarely,Divorced,Male,3,7,17,2,1
32,Sales,Sales Executive,Yes,1,10400,Very High (10K+),14,10+ yrs,No,4,4,2,3,Travel_Rarely,Married,Male,3,1,14,8,0
30,Research & Development,Manufacturing Director,No,0,8474,High (6-10K),11,10+ yrs,No,3,3,3,3,Non-Travel,Single,Male,3,1,12,8,0
27,Sales,Sales Executive,No,0,9981,High (6-10K),7,6-10 yrs,No,3,4,3,4,Travel_Frequently,Single,Female,2,1,7,7,0
51,Research & Development,Research Director,No,0,12490,Very High (10K+),10,6-10 yrs,No,2,2,1,4,Travel_Rarely,Married,Male,3,5,16,9,2
30,Research & Development,Research Scientist,Yes,1,2657,Low (<3K),5,3-5 yrs,Yes,1,4,3,3,Travel_Rarely,Single,Female,1,5,8,2,0
41,Sales,Manager,No,0,13591,Very High (10K+),1,0-2 yrs,Yes,4,4,3,3,Travel_Rarely,Single,Female,3,3,16,0,0
30,Sales,Sales Executive,Yes,1,6696,High (6-10K),6,6-10 yrs,No,1,3,2,3,Travel_Frequently,Single,Female,2,5,9,3,0
29,Research & Development,Research Scientist,Yes,1,2058,Low (<3K),6,6-10 yrs,No,3,3,2,4,Travel_Rarely,Single,Male,1,0,7,2,0
45,Sales,Sales Executive,No,0,8865,High (6-10K),19,10+ yrs,No,4,4,3,4,Non-Travel,Single,Female,3,6,23,7,0
54,Sales,Sales Executive,No,0,5940,Mid (3-6K),6,6-10 yrs,No,1,4,3,4,Travel_Rarely,Married,Female,2,2,16,2,1
36,Research & Development,Laboratory Technician,No,0,5914,Mid (3-6K),13,10+ yrs,No,2,4,4,4,Travel_Rarely,Single,Male,2,8,16,11,0
33,Research & Development,Research Scientist,No,0,2622,Low (<3K),3,3-5 yrs,No,2,3,3,4,Travel_Rarely,Married,Female,1,6,7,2,0
37,Research & Development,Research Director,No,0,12185,Very High (10K+),10,6-10 yrs,Yes,4,2,3,3,Travel_Frequently,Divorced,Male,3,1,10,8,3
38,Sales,Sales Executive,No,0,10609,Very High (10K+),16,10+ yrs,No,3,1,2,3,Travel_Rarely,Divorced,Male,3,0,17,10,2
31,Research & Development,Manufacturing Director,No,0,4345,Mid (3-6K),5,3-5 yrs,No,3,3,3,4,Non-Travel,Married,Male,2,0,6,4,1
59,Research & Development,Research Scientist,No,0,2177,Low (<3K),1,0-2 yrs,No,4,3,3,1,Travel_Rarely,Married,Male,1,3,7,0,1
37,Sales,Sales Representative,No,0,2793,Low (<3K),9,6-10 yrs,No,4,1,3,3,Travel_Frequently,Divorced,Male,1,4,13,8,1
29,Sales,Sales Executive,No,0,7918,High (6-10K),11,10+ yrs,No,4,2,3,4,Travel_Frequently,Married,Female,3,1,11,10,1
35,Sales,Sales Executive,No,0,8789,High (6-10K),10,6-10 yrs,No,3,3,4,1,Travel_Frequently,Single,Female,3,1,10,7,0
29,Research & Development,Research Scientist,Yes,1,2389,Low (<3K),4,3-5 yrs,Yes,4,3,2,3,Travel_Rarely,Single,Male,1,1,4,3,0
52,Research & Development,Laboratory Technician,No,0,3212,Mid (3-6K),2,0-2 yrs,No,4,3,2,2,Travel_Rarely,Single,Female,1,7,6,2,0
42,Research & Development,Manager,No,0,19232,Very High (10K+),22,10+ yrs,No,4,3,3,4,Travel_Rarely,Married,Male,5,1,22,17,0
59,Human Resources,Human Resources,No,0,2267,Low (<3K),2,0-2 yrs,No,3,2,2,4,Travel_Rarely,Married,Male,1,8,7,2,0
50,Sales,Manager,No,0,19517,Very High (10K+),7,6-10 yrs,No,4,4,2,3,Travel_Rarely,Divorced,Female,5,3,32,0,1
33,Research & Development,Laboratory Technician,Yes,1,2436,Low (<3K),5,3-5 yrs,Yes,4,3,1,3,Travel_Rarely,Married,Male,1,5,8,4,1
43,Sales,Manager,No,0,16064,Very High (10K+),17,10+ yrs,Yes,4,4,3,3,Travel_Rarely,Married,Female,4,5,22,13,1
33,Research & Development,Laboratory Technician,Yes,1,2707,Low (<3K),9,6-10 yrs,No,1,1,4,1,Travel_Rarely,Married,Female,1,7,13,7,0
52,Sales,Manager,No,0,19068,Very High (10K+),33,10+ yrs,Yes,3,1,4,4,Non-Travel,Single,Male,5,1,33,7,0
32,Sales,Sales Representative,No,0,3931,Mid (3-6K),4,3-5 yrs,No,2,3,3,1,Travel_Rarely,Married,Female,1,2,6,3,1
32,Research & Development,Laboratory Technician,Yes,1,3730,Mid (3-6K),3,3-5 yrs,Yes,3,4,1,4,Travel_Rarely,Single,Male,1,0,4,2,0
39,Research & Development,Laboratory Technician,No,0,2232,Low (<3K),3,3-5 yrs,No,3,3,3,3,Travel_Rarely,Divorced,Female,1,7,7,2,3
32,Sales,Sales Executive,No,0,4465,Mid (3-6K),3,3-5 yrs,No,4,3,3,1,Non-Travel,Married,Male,2,0,4,2,0
41,Research & Development,Research Scientist,No,0,3072,Mid (3-6K),1,0-2 yrs,No,1,3,2,1,Travel_Rarely,Divorced,Male,2,2,17,0,2
40,Research & Development,Research Scientist,No,0,3319,Mid (3-6K),9,6-10 yrs,No,4,1,3,1,Travel_Rarely,Divorced,Male,2,1,9,8,2
45,Research & Development,Manager,No,0,19202,Very High (10K+),24,10+ yrs,No,4,3,3,3,Travel_Rarely,Married,Male,5,0,25,0,1
31,Research & Development,Research Director,No,0,13675,Very High (10K+),2,0-2 yrs,No,3,2,3,1,Travel_Frequently,Divorced,Male,3,9,9,2,1
33,Research & Development,Research Scientist,No,0,2911,Low (<3K),2,0-2 yrs,No,4,3,2,3,Travel_Rarely,Married,Female,1,1,2,2,1
34,Research & Development,Manufacturing Director,No,0,5957,Mid (3-6K),11,10+ yrs,No,1,4,3,2,Travel_Rarely,Married,Male,2,6,13,9,1
37,Research & Development,Research Scientist,No,0,3920,Mid (3-6K),3,3-5 yrs,No,1,3,2,1,Travel_Rarely,Married,Female,1,2,17,1,1
45,Research & Development,Manufacturing Director,No,0,6434,High (6-10K),3,3-5 yrs,No,3,1,3,4,Travel_Frequently,Married,Male,2,4,9,2,1
37,Research & Development,Manufacturing Director,Yes,1,10048,Very High (10K+),1,0-2 yrs,No,3,1,3,2,Travel_Frequently,Divorced,Male,3,6,17,0,2
39,Research & Development,Healthcare Representative,No,0,10938,Very High (10K+),19,10+ yrs,No,3,3,3,4,Travel_Frequently,Single,Female,3,0,20,6,0
29,Research & Development,Research Scientist,No,0,2340,Low (<3K),6,6-10 yrs,No,4,3,3,1,Travel_Rarely,Single,Male,1,1,6,5,0
42,Research & Development,Research Scientist,No,0,6545,High (6-10K),3,3-5 yrs,Yes,1,4,3,3,Travel_Rarely,Single,Female,2,3,10,2,0
29,Sales,Sales Executive,No,0,6931,High (6-10K),3,3-5 yrs,No,4,4,3,4,Travel_Rarely,Divorced,Male,2,2,10,2,1
25,Research & Development,Manufacturing Director,No,0,4898,Mid (3-6K),4,3-5 yrs,No,3,1,3,4,Travel_Rarely,Married,Female,2,0,5,2,2
42,Research & Development,Laboratory Technician,No,0,2593,Low (<3K),9,6-10 yrs,Yes,1,4,3,3,Travel_Rarely,Divorced,Female,1,0,10,6,1
40,Research & Development,Research Director,No,0,19436,Very High (10K+),21,10+ yrs,No,3,1,3,4,Travel_Rarely,Divorced,Male,5,0,22,7,1
51,Research & Development,Research Scientist,No,0,2723,Low (<3K),1,0-2 yrs,No,4,3,2,2,Travel_Rarely,Married,Male,1,1,1,0,0
31,Research & Development,Laboratory Technician,Yes,1,3479,Mid (3-6K),5,3-5 yrs,No,2,3,4,2,Travel_Frequently,Single,Male,1,0,6,4,0
32,Research & Development,Laboratory Technician,No,0,2794,Low (<3K),5,3-5 yrs,No,2,2,1,3,Travel_Frequently,Married,Male,1,1,5,1,0
38,Sales,Sales Executive,No,0,5249,Mid (3-6K),8,6-10 yrs,No,4,4,3,4,Non-Travel,Married,Male,2,3,13,7,1
32,Research & Development,Laboratory Technician,No,0,2176,Low (<3K),6,6-10 yrs,No,1,4,3,4,Travel_Rarely,Single,Male,2,4,9,2,0
46,Sales,Manager,No,0,16872,Very High (10K+),7,6-10 yrs,Yes,2,3,2,2,Travel_Rarely,Married,Female,4,3,28,7,1
28,Research & Development,Laboratory Technician,Yes,1,3485,Mid (3-6K),0,0-2 yrs,No,3,1,1,3,Travel_Rarely,Single,Male,1,2,5,0,0
29,Sales,Sales Executive,No,0,6644,High (6-10K),0,0-2 yrs,No,2,1,3,2,Travel_Rarely,Married,Male,2,2,10,0,2
31,Research & Development,Healthcare Representative,No,0,5582,Mid (3-6K),9,6-10 yrs,No,4,2,3,2,Travel_Rarely,Married,Male,2,0,10,0,1
25,Research & Development,Healthcare Representative,No,0,4000,Mid (3-6K),6,6-10 yrs,No,1,2,3,4,Non-Travel,Divorced,Male,2,1,6,3,2
45,Research & Development,Healthcare Representative,No,0,13496,Very High (10K+),20,10+ yrs,Yes,4,3,3,2,Travel_Rarely,Married,Male,4,0,21,7,0
36,Research & Development,Laboratory Technician,No,0,3210,Mid (3-6K),15,10+ yrs,No,4,4,3,3,Travel_Rarely,Married,Male,1,0,16,13,1
55,Research & Development,Manager,No,0,19045,Very High (10K+),36,10+ yrs,Yes,1,4,3,3,Travel_Rarely,Single,Male,5,0,37,10,0
47,Research & Development,Manager,Yes,1,11849,Very High (10K+),10,6-10 yrs,Yes,2,1,2,4,Non-Travel,Married,Male,3,1,10,7,1
28,Research & Development,Research Scientist,No,0,2070,Low (<3K),5,3-5 yrs,No,4,4,2,4,Travel_Rarely,Married,Male,1,1,5,2,1
37,Sales,Sales Executive,No,0,6502,High (6-10K),5,3-5 yrs,No,4,3,4,2,Travel_Rarely,Married,Male,2,4,7,4,1
21,Research & Development,Research Scientist,No,0,3230,Mid (3-6K),3,3-5 yrs,No,3,4,4,1,Travel_Rarely,Single,Male,1,1,3,2,0
37,Research & Development,Research Director,No,0,13603,Very High (10K+),5,3-5 yrs,Yes,4,1,3,1,Non-Travel,Divorced,Female,3,2,15,2,2
35,Research & Development,Manager,No,0,11996,Very High (10K+),7,6-10 yrs,No,2,2,2,2,Travel_Rarely,Divorced,Female,3,7,10,7,1
38,Sales,Sales Executive,No,0,5605,Mid (3-6K),8,6-10 yrs,Yes,1,1,3,3,Travel_Rarely,Divorced,Female,2,1,8,0,1
26,Research & Development,Manufacturing Director,No,0,6397,High (6-10K),6,6-10 yrs,No,2,3,1,1,Travel_Frequently,Divorced,Female,2,1,6,5,1
50,Research & Development,Research Director,No,0,19144,Very High (10K+),10,6-10 yrs,No,2,1,2,1,Travel_Rarely,Divorced,Male,5,3,28,4,2
53,Research & Development,Research Director,No,0,17584,Very High (10K+),5,3-5 yrs,Yes,3,3,2,4,Travel_Rarely,Married,Male,4,3,21,3,3
42,Sales,Sales Executive,No,0,4907,Mid (3-6K),20,10+ yrs,No,3,2,3,3,Travel_Rarely,Married,Male,2,1,20,16,0
29,Sales,Sales Executive,No,0,4554,Mid (3-6K),10,6-10 yrs,No,4,2,2,1,Travel_Frequently,Single,Male,2,1,10,7,0
55,Research & Development,Laboratory Technician,No,0,5415,Mid (3-6K),10,6-10 yrs,Yes,4,2,3,4,Travel_Rarely,Married,Male,2,3,12,7,1
26,Research & Development,Healthcare Representative,No,0,4741,Mid (3-6K),5,3-5 yrs,Yes,1,1,3,3,Travel_Frequently,Married,Male,2,1,5,3,1
37,Research & Development,Research Scientist,No,0,2115,Low (<3K),17,10+ yrs,No,4,4,3,2,Travel_Rarely,Single,Female,1,1,17,12,0
44,Research & Development,Laboratory Technician,Yes,1,3161,Mid (3-6K),1,0-2 yrs,Yes,3,4,1,4,Travel_Frequently,Divorced,Male,1,3,19,0,1
38,Research & Development,Healthcare Representative,No,0,5745,Mid (3-6K),2,0-2 yrs,No,4,4,3,2,Travel_Rarely,Divorced,Male,2,9,10,2,1
26,Research & Development,Laboratory Technician,Yes,1,2373,Low (<3K),3,3-5 yrs,Yes,2,1,3,4,Travel_Rarely,Divorced,Male,1,2,5,2,1
28,Research & Development,Research Scientist,No,0,3310,Mid (3-6K),5,3-5 yrs,No,4,4,3,4,Travel_Rarely,Single,Female,1,1,5,3,0
49,Research & Development,Research Director,No,0,18665,Very High (10K+),3,3-5 yrs,Yes,1,3,3,4,Travel_Frequently,Single,Female,5,9,22,2,0
36,Research & Development,Research Scientist,No,0,4485,Mid (3-6K),8,6-10 yrs,No,2,3,3,4,Travel_Rarely,Single,Male,2,4,10,0,0
31,Sales,Sales Representative,No,0,2789,Low (<3K),2,0-2 yrs,No,2,4,2,3,Travel_Frequently,Divorced,Female,1,1,2,2,1
26,Sales,Sales Executive,Yes,1,5828,Mid (3-6K),8,6-10 yrs,Yes,4,4,3,2,Travel_Rarely,Single,Male,2,1,8,7,0
37,Research & Development,Research Scientist,No,0,2326,Low (<3K),4,3-5 yrs,Yes,4,2,2,3,Travel_Frequently,Married,Male,1,1,4,2,3
42,Sales,Sales Executive,No,0,13525,Very High (10K+),20,10+ yrs,No,2,3,4,4,Travel_Frequently,Married,Female,4,5,23,4,1
18,Research & Development,Laboratory Technician,Yes,1,1420,Low (<3K),0,0-2 yrs,No,3,3,3,3,Travel_Rarely,Single,Male,1,1,0,0,0
35,Sales,Sales Executive,No,0,8020,High (6-10K),11,10+ yrs,No,2,3,2,3,Travel_Rarely,Married,Male,3,0,12,9,2
36,Research & Development,Laboratory Technician,No,0,3688,Mid (3-6K),1,0-2 yrs,No,4,3,3,4,Travel_Frequently,Married,Male,1,4,4,0,2
51,Research & Development,Manufacturing Director,No,0,5482,Mid (3-6K),4,3-5 yrs,No,2,4,3,4,Travel_Rarely,Divorced,Male,2,5,13,1,1
41,Sales,Manager,No,0,16015,Very High (10K+),22,10+ yrs,No,2,4,3,2,Travel_Rarely,Single,Male,4,1,22,10,0
18,Sales,Sales Representative,No,0,1200,Low (<3K),0,0-2 yrs,No,3,4,3,1,Travel_Rarely,Single,Female,1,1,0,0,0
28,Research & Development,Healthcare Representative,No,0,5661,Mid (3-6K),8,6-10 yrs,No,1,2,3,3,Travel_Rarely,Single,Male,2,0,9,3,0
31,Sales,Sales Executive,No,0,6929,High (6-10K),8,6-10 yrs,No,4,2,2,2,Travel_Rarely,Married,Male,2,4,10,7,1
39,Research & Development,Healthcare Representative,No,0,9613,High (6-10K),18,10+ yrs,No,4,3,2,1,Travel_Rarely,Divorced,Male,3,0,19,10,3
36,Research & Development,Laboratory Technician,No,0,5674,Mid (3-6K),9,6-10 yrs,No,2,2,3,3,Non-Travel,Married,Female,2,7,11,8,1
32,Sales,Sales Executive,No,0,5484,Mid (3-6K),13,10+ yrs,No,3,4,2,3,Travel_Rarely,Married,Male,2,1,13,8,1
38,Research & Development,Research Director,No,0,12061,Very High (10K+),10,6-10 yrs,No,2,1,3,3,Travel_Rarely,Married,Female,3,3,19,8,1
58,Research & Development,Healthcare Representative,No,0,5660,Mid (3-6K),5,3-5 yrs,Yes,3,4,3,4,Non-Travel,Divorced,Male,2,2,12,3,1
31,Research & Development,Research Scientist,No,0,4821,Mid (3-6K),5,3-5 yrs,Yes,4,3,3,3,Travel_Rarely,Married,Male,1,0,6,2,1
31,Human Resources,Human Resources,No,0,6410,High (6-10K),2,0-2 yrs,No,1,1,3,4,Travel_Rarely,Married,Male,2,3,9,2,0
45,Research & Development,Laboratory Technician,No,0,5210,Mid (3-6K),24,10+ yrs,No,1,1,3,1,Travel_Frequently,Divorced,Male,3,1,24,9,1
31,Research & Development,Research Scientist,No,0,2695,Low (<3K),2,0-2 yrs,Yes,4,3,1,2,Travel_Rarely,Divorced,Male,1,0,3,2,1
33,Research & Development,Manager,No,0,11878,Very High (10K+),10,6-10 yrs,No,2,4,3,2,Travel_Frequently,Married,Female,3,6,12,6,2
39,Research & Development,Manager,No,0,17068,Very High (10K+),21,10+ yrs,Yes,1,3,3,4,Travel_Rarely,Married,Male,4,1,21,9,0
43,Research & Development,Laboratory Technician,No,0,2455,Low (<3K),8,6-10 yrs,No,4,3,3,1,Travel_Frequently,Single,Female,1,0,9,7,0
49,Research & Development,Healthcare Representative,No,0,13964,Very High (10K+),7,6-10 yrs,Yes,3,3,3,4,Travel_Rarely,Single,Female,4,7,25,1,0
52,Research & Development,Research Scientist,Yes,1,4941,Mid (3-6K),8,6-10 yrs,No,2,3,2,1,Travel_Rarely,Married,Male,2,2,11,2,0
27,Research & Development,Research Scientist,No,0,2478,Low (<3K),4,3-5 yrs,Yes,2,3,2,2,Travel_Rarely,Single,Female,1,1,4,3,0
32,Sales,Sales Executive,No,0,5228,Mid (3-6K),13,10+ yrs,Yes,2,3,3,4,Travel_Rarely,Married,Female,2,1,13,12,0
27,Sales,Sales Executive,No,0,4478,Mid (3-6K),5,3-5 yrs,Yes,3,4,3,1,Travel_Rarely,Single,Male,2,1,5,4,0
31,Sales,Sales Executive,No,0,7547,High (6-10K),7,6-10 yrs,No,4,4,3,4,Travel_Rarely,Divorced,Male,2,4,13,7,3
32,Research & Development,Research Scientist,No,0,5055,Mid (3-6K),7,6-10 yrs,No,4,1,2,3,Travel_Rarely,Single,Female,2,7,10,7,0
28,Research & Development,Research Scientist,Yes,1,3464,Mid (3-6K),3,3-5 yrs,Yes,4,1,2,4,Travel_Rarely,Married,Male,1,5,5,2,0
30,Research & Development,Research Scientist,No,0,5775,Mid (3-6K),10,6-10 yrs,No,4,4,3,4,Travel_Rarely,Married,Female,2,1,11,8,2
31,Research & Development,Manufacturing Director,No,0,8943,High (6-10K),10,6-10 yrs,No,3,3,3,1,Travel_Frequently,Married,Female,3,1,10,9,1
39,Research & Development,Manager,No,0,19272,Very High (10K+),21,10+ yrs,No,4,3,3,1,Travel_Frequently,Married,Male,5,1,21,9,1
39,Sales,Sales Executive,Yes,1,5238,Mid (3-6K),1,0-2 yrs,Yes,3,4,2,1,Travel_Rarely,Married,Female,2,4,12,0,0
33,Sales,Sales Executive,No,0,4682,Mid (3-6K),7,6-10 yrs,No,4,2,2,3,Travel_Frequently,Single,Male,2,3,9,7,0
47,Research & Development,Research Director,No,0,18300,Very High (10K+),3,3-5 yrs,No,3,4,3,2,Travel_Rarely,Married,Male,5,4,21,2,1
43,Research & Development,Laboratory Technician,No,0,5257,Mid (3-6K),9,6-10 yrs,No,3,3,4,2,Travel_Frequently,Divorced,Female,2,1,9,7,1
27,Sales,Sales Executive,No,0,6349,High (6-10K),5,3-5 yrs,Yes,2,3,3,4,Non-Travel,Married,Male,2,0,6,4,1
54,Research & Development,Research Scientist,No,0,4869,Mid (3-6K),4,3-5 yrs,No,3,4,2,4,Travel_Frequently,Single,Female,2,3,20,3,0
43,Research & Development,Healthcare Representative,No,0,9985,High (6-10K),1,0-2 yrs,No,1,3,2,1,Travel_Rarely,Married,Female,3,8,10,0,1
45,Research & Development,Research Scientist,No,0,3697,Mid (3-6K),10,6-10 yrs,No,4,4,3,1,Travel_Rarely,Married,Male,2,9,12,9,2
40,Sales,Sales Executive,No,0,7457,High (6-10K),4,3-5 yrs,Yes,4,2,2,3,Travel_Rarely,Married,Male,2,2,6,3,3
29,Research & Development,Laboratory Technician,Yes,1,2119,Low (<3K),7,6-10 yrs,Yes,1,2,2,4,Travel_Rarely,Married,Male,1,1,7,7,0
29,Research & Development,Laboratory Technician,No,0,3983,Mid (3-6K),3,3-5 yrs,No,4,2,3,3,Travel_Rarely,Single,Male,1,0,4,2,0
30,Sales,Sales Executive,No,0,6118,High (6-10K),10,6-10 yrs,No,3,4,3,3,Travel_Rarely,Divorced,Female,2,1,10,9,3
27,Sales,Sales Executive,No,0,6214,High (6-10K),8,6-10 yrs,No,2,2,3,1,Travel_Rarely,Married,Female,2,1,8,7,1
37,Research & Development,Manufacturing Director,No,0,6347,High (6-10K),6,6-10 yrs,No,4,4,2,3,Travel_Rarely,Divorced,Male,2,7,8,2,2
38,Research & Development,Research Director,No,0,11510,Very High (10K+),11,10+ yrs,Yes,4,3,3,2,Travel_Rarely,Divorced,Male,3,0,12,10,1
31,Research & Development,Manufacturing Director,No,0,7143,High (6-10K),11,10+ yrs,Yes,4,3,2,3,Travel_Rarely,Single,Female,3,1,11,9,0
29,Sales,Sales Executive,No,0,8268,High (6-10K),7,6-10 yrs,Yes,2,4,3,1,Travel_Rarely,Divorced,Female,2,1,7,7,2
35,Research & Development,Manufacturing Director,No,0,8095,High (6-10K),16,10+ yrs,No,2,3,3,4,Travel_Rarely,Single,Male,3,0,17,6,0
23,Research & Development,Research Scientist,No,0,2904,Low (<3K),4,3-5 yrs,No,4,3,2,3,Travel_Rarely,Divorced,Male,1,1,4,2,2
41,Research & Development,Manufacturing Director,No,0,6032,High (6-10K),5,3-5 yrs,Yes,2,4,3,4,Travel_Rarely,Single,Male,2,6,8,4,0
47,Sales,Sales Representative,No,0,2976,Low (<3K),0,0-2 yrs,No,3,2,3,1,Travel_Frequently,Single,Male,2,3,5,0,0
42,Research & Development,Research Director,No,0,15992,Very High (10K+),1,0-2 yrs,No,4,1,3,2,Travel_Rarely,Single,Female,4,2,16,0,0
29,Sales,Sales Executive,No,0,4649,Mid (3-6K),4,3-5 yrs,No,3,4,2,1,Non-Travel,Married,Male,2,1,4,3,1
42,Human Resources,Human Resources,No,0,2696,Low (<3K),3,3-5 yrs,Yes,3,3,3,3,Travel_Rarely,Divorced,Male,1,0,4,2,1
32,Research & Development,Laboratory Technician,No,0,2370,Low (<3K),8,6-10 yrs,No,2,3,3,3,Travel_Rarely,Married,Female,1,1,8,0,1
48,Sales,Manager,No,0,12504,Very High (10K+),0,0-2 yrs,No,3,1,1,2,Travel_Rarely,Married,Female,3,3,15,0,1
37,Research & Development,Research Scientist,No,0,5974,Mid (3-6K),7,6-10 yrs,Yes,1,3,3,1,Travel_Rarely,Divorced,Male,2,4,13,7,2
30,Sales,Sales Executive,No,0,4736,Mid (3-6K),2,0-2 yrs,Yes,3,4,4,2,Non-Travel,Married,Female,2,7,4,2,1
26,Sales,Sales Executive,No,0,5296,Mid (3-6K),8,6-10 yrs,No,3,3,3,2,Travel_Rarely,Married,Male,2,1,8,7,1
42,Research & Development,Healthcare Representative,No,0,6781,High (6-10K),1,0-2 yrs,No,4,1,3,2,Travel_Rarely,Single,Male,2,3,14,0,0
21,Sales,Sales Representative,Yes,1,2174,Low (<3K),3,3-5 yrs,Yes,2,1,3,3,Travel_Frequently,Single,Female,1,1,3,2,0
36,Sales,Sales Executive,No,0,6653,High (6-10K),1,0-2 yrs,No,4,4,3,2,Non-Travel,Single,Female,2,4,7,0,0
36,Sales,Sales Executive,No,0,9699,High (6-10K),13,10+ yrs,No,4,1,3,1,Travel_Frequently,Married,Male,3,4,16,9,1
57,Research & Development,Healthcare Representative,No,0,6755,High (6-10K),3,3-5 yrs,No,3,4,3,3,Travel_Rarely,Married,Male,2,2,15,2,0
40,Research & Development,Laboratory Technician,No,0,2213,Low (<3K),7,6-10 yrs,Yes,3,4,3,3,Travel_Rarely,Married,Female,1,3,10,7,1
21,Sales,Sales Representative,No,0,2610,Low (<3K),3,3-5 yrs,No,4,1,2,3,Non-Travel,Single,Male,1,1,3,2,0
